Cruise,Station,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Operator's Cruise Name,CTDPRS [dbar],Cast Identifier,Sampling Device,Bottle Number,BODC Bottle Number,DEPTH [m],CTDTMP [deg C],CTDSAL [pss-78]
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,2532.2,17_02_ROS,CTD,7,632078,2499,3.371,34.964001
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,2533.2,17_01_UCC,UCCTD,7,632912,2500,3.344,34.963001
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,3038.4,17_02_ROS,CTD,6,632981,2995,2.944,34.941002
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,3043.5,17_01_UCC,UCCTD,6,632909,3000,2.965,34.945999
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,3553.9,17_01_UCC,UCCTD,5,632906,3499,2.541,34.917
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,3557.9,17_02_ROS,CTD,5,632978,3503,2.561,34.916
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,4058.2,17_02_ROS,CTD,4,632975,3991,2.339,34.896999
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,4068.5,17_01_UCC,UCCTD,4,632903,4001,2.332,34.898998
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,4569.9,17_02_ROS,CTD,3,632972,4489,2.232,34.883999
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,4583.2,17_01_UCC,UCCTD,3,632900,4502,2.261,34.888
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,5095,17_01_UCC,UCCTD,2,632897,4999,2.193,34.873001
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,5103.3,17_02_ROS,CTD,2,632969,5007,2.189,34.870998
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,5622.4,17_01_UCC,UCCTD,1,632894,5510,2.215,34.866001
GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,5626.5,17_02_ROS,CTD,1,632966,5514,2.217,34.866001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,9.1,18_02_ROS,CTD,24,632273,9,20.566,36.647999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,10.1,18_01_UCC,UCCTD,24,632201,10,20.585,36.659
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,25.2,18_01_UCC,UCCTD,23,632198,25,20.014,36.653999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,26.2,18_02_ROS,CTD,23,632270,26,19.887,36.644001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,50.4,18_01_UCC,UCCTD,22,632195,50,18.897,36.617001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,51.4,18_02_ROS,CTD,22,632267,51,18.93,36.609001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,75.5,18_01_UCC,UCCTD,21,632192,75,18.646,36.606998
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,76.6,18_02_ROS,CTD,21,632264,76,18.643,36.597
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,101.7,18_02_ROS,CTD,20,632261,101,18.515,36.596001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,102.8,18_01_UCC,UCCTD,20,632189,102,18.48,36.596001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,151.1,18_01_UCC,UCCTD,19,632186,150,18.346,36.59
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,152.1,18_02_ROS,CTD,19,632258,151,18.314,36.584999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,200.5,18_01_UCC,UCCTD,18,632183,199,18.097,36.567001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,202.5,18_02_ROS,CTD,18,632255,201,18.116,36.566002
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,251.9,18_01_UCC,UCCTD,17,632180,250,18.004,36.555
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,252.9,18_02_ROS,CTD,17,632252,251,17.982,36.544998
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,303.4,18_02_ROS,CTD,16,632249,301,17.906,36.535
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,303.4,18_01_UCC,UCCTD,16,632177,301,17.904,36.539001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,403.2,18_02_ROS,CTD,15,632246,400,17.779,36.522999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,404.3,18_01_UCC,UCCTD,15,632174,401,17.734,36.522999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,505.2,18_01_UCC,UCCTD,14,632171,501,17.198,36.416
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,505.2,18_02_ROS,CTD,14,632243,501,17.367,36.452999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,826.5,18_01_UCC,UCCTD,13,632168,819,10.592,35.389
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,856.8,18_02_ROS,CTD,13,632240,849,10.115,35.334
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,1010.6,18_01_UCC,UCCTD,12,632165,1001,7.433,35.139999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,1010.6,18_02_ROS,CTD,12,632237,1001,7.75,35.166
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,1262.7,18_01_UCC,UCCTD,11,632162,1250,5.262,35.050999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,1262.7,18_02_ROS,CTD,11,632234,1250,5.304,35.049
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,1516.2,18_01_UCC,UCCTD,10,632159,1500,4.461,35.007999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,1516.2,18_02_ROS,CTD,10,632231,1500,4.5,34.997002
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,1770,18_02_ROS,CTD,9,632228,1750,4.131,34.981998
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,1771,18_01_UCC,UCCTD,9,632156,1751,4.071,34.987
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,2024,18_02_ROS,CTD,8,632225,2000,3.748,34.952999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,2024,18_01_UCC,UCCTD,8,632153,2000,3.695,34.963001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,2533,18_02_ROS,CTD,7,632222,2500,3.307,34.944
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,2534.1,18_01_UCC,UCCTD,7,632150,2501,3.302,34.952999
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,3042.2,18_02_ROS,CTD,6,632219,2999,2.72,34.919998
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,3043.2,18_01_UCC,UCCTD,6,632147,3000,2.713,34.928001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,3554.6,18_02_ROS,CTD,5,632216,3500,2.388,34.901001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,3555.6,18_01_UCC,UCCTD,5,632144,3501,2.386,34.907001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,4065.1,18_02_ROS,CTD,4,632213,3998,2.25,34.887001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,4068.2,18_01_UCC,UCCTD,4,632141,4001,2.242,34.891998
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,4323.8,18_02_ROS,CTD,3,632210,4250,2.223,34.884998
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,4323.8,18_01_UCC,UCCTD,3,632138,4250,2.223,34.888
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,4509.9,18_02_ROS,CTD,2,632207,4431,2.215,34.882
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,4510.9,18_01_UCC,UCCTD,2,632135,4432,2.216,34.884998
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,4562.3,18_02_ROS,CTD,1,632204,4482,2.209,34.880001
GA02,18,2010-05-22T11:39:29.000,301.9498,33.4334,4504,PE319,4562.3,18_01_UCC,UCCTD,1,632132,4482,2.215,34.883999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,10.1,19_01_UCC,UCCTD,24,632345,10,21.958,36.794998
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,11.1,19_02_ROS,CTD,24,632417,11,21.861,36.769001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,24.2,19_02_ROS,CTD,23,632414,24,21.378,36.803001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,24.2,19_01_UCC,UCCTD,23,632342,24,21.541,36.796001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,49.4,19_02_ROS,CTD,22,632411,49,20.286,36.715
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,50.4,19_01_UCC,UCCTD,22,632339,50,20.726,36.763
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,75.5,19_01_UCC,UCCTD,21,632336,75,19.765,36.691002
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,75.5,19_02_ROS,CTD,21,632408,75,19.516,36.655998
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,100.7,19_01_UCC,UCCTD,20,632333,100,19.345,36.664001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,100.7,19_02_ROS,CTD,20,632405,100,19.171,36.643002
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,150.1,19_01_UCC,UCCTD,19,632330,149,18.786,36.626999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,150.1,19_02_ROS,CTD,19,632402,149,18.792,36.624001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,199.5,19_01_UCC,UCCTD,18,632327,198,18.55,36.606998
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,201.5,19_02_ROS,CTD,18,632399,200,18.534,36.603001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,245.9,19_02_ROS,CTD,17,632396,244,18.414,36.591999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,252.9,19_01_UCC,UCCTD,17,632324,251,18.371,36.588001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,302.3,19_02_ROS,CTD,16,632393,300,18.273,36.575001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,302.3,19_01_UCC,UCCTD,16,632321,300,18.266,36.581001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,404.2,19_01_UCC,UCCTD,15,632318,401,17.949,36.541
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,404.2,19_02_ROS,CTD,15,632390,401,17.93,36.523998
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,500.1,19_02_ROS,CTD,14,632387,496,17.543,36.471001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,504.1,19_01_UCC,UCCTD,14,632315,500,17.651,36.507999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,872.9,19_02_ROS,CTD,13,632384,865,9.818,35.285
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,874,19_01_UCC,UCCTD,13,632312,866,9.574,35.261002
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,1009.5,19_02_ROS,CTD,12,632381,1000,7.226,35.112
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,1010.5,19_01_UCC,UCCTD,12,632309,1001,7.356,35.119999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,1263.7,19_01_UCC,UCCTD,11,632306,1251,5.29,35.055
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,1264.7,19_02_ROS,CTD,11,632378,1252,5.247,35.050999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,1517.1,19_01_UCC,UCCTD,10,632303,1501,4.42,34.997002
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,1518.1,19_02_ROS,CTD,10,632375,1502,4.429,34.994999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,1769.8,19_01_UCC,UCCTD,9,632300,1750,4.065,34.983002
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,1770.8,19_02_ROS,CTD,9,632372,1751,4.071,34.980999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,2024.9,19_02_ROS,CTD,8,632369,2001,3.72,34.956001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,2024.9,19_01_UCC,UCCTD,8,632297,2001,3.764,34.959999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,2532.8,19_02_ROS,CTD,7,632366,2500,3.308,34.959
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,2532.8,19_01_UCC,UCCTD,7,632294,2500,3.314,34.959
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,3043,19_01_UCC,UCCTD,6,632291,3000,2.871,34.938999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,3044,19_02_ROS,CTD,6,632363,3001,2.873,34.937
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,3553.3,19_02_ROS,CTD,5,632360,3499,2.448,34.907001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,3555.4,19_01_UCC,UCCTD,5,632288,3501,2.442,34.907001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,4066.8,19_02_ROS,CTD,4,632357,4000,2.302,34.894001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,4066.8,19_01_UCC,UCCTD,4,632285,4000,2.306,34.895
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,4320.4,19_02_ROS,CTD,3,632354,4247,2.272,34.889
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,4323.5,19_01_UCC,UCCTD,3,632282,4250,2.272,34.889999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,4577.4,19_02_ROS,CTD,2,632351,4497,2.226,34.882
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,4580.5,19_01_UCC,UCCTD,2,632279,4500,2.228,34.882999
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,4738.9,19_02_ROS,CTD,1,632348,4654,2.235,34.881001
GA02,19,2010-05-23T12:33:59.000,298.8989,32.5514,4672,PE319,4740,19_01_UCC,UCCTD,1,632276,4655,2.238,34.881001
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,50.4,20_01_ROS,CTD,4,633656,50,19.717,36.674
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,50.4,20_01_ROS,CTD,7,633665,50,19.68,36.667
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,50.4,20_01_ROS,CTD,15,633689,50,19.65,36.665001
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,50.4,20_01_ROS,CTD,14,633686,50,19.662,36.667
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,50.4,20_01_ROS,CTD,11,633677,50,19.671,36.665001
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,50.4,20_01_ROS,CTD,21,633707,50,19.656,36.662998
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,50.4,20_01_ROS,CTD,3,633653,50,19.72,36.673
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,50.4,20_01_ROS,CTD,22,633710,50,19.657,36.664001
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,6,633662,51,19.601,36.667
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,5,633659,51,19.664,36.692001
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,17,633695,51,19.666,36.664001
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,10,633674,51,19.635,36.654999
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,18,633698,51,19.666,36.665001
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,8,633668,51,19.68,36.671001
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,2,633650,51,19.718,36.674
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,20,633704,51,19.654,36.666
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,23,633713,51,19.615,36.674999
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,19,633701,51,19.663,36.665001
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,9,633671,51,19.616,36.68
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,24,633716,51,19.612,36.659
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,12,633680,51,19.656,36.667
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,1,633647,51,19.716,36.667
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,16,633692,51,19.661,36.662998
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,51.4,20_01_ROS,CTD,13,633683,51,19.655,36.660999
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1769.8,20_02_UCC,UCCTD,1,633719,1750,3.912,34.980999
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1769.8,20_02_UCC,UCCTD,11,633749,1750,3.912,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1769.8,20_02_UCC,UCCTD,7,633737,1750,3.913,34.980999
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1769.8,20_02_UCC,UCCTD,9,633743,1750,3.912,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1769.8,20_02_UCC,UCCTD,6,633734,1750,3.914,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1769.8,20_02_UCC,UCCTD,4,633728,1750,3.915,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1769.8,20_02_UCC,UCCTD,3,633725,1750,3.915,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,18,633770,1751,3.911,34.980999
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,10,633746,1751,3.913,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,23,633785,1751,3.911,34.980999
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,16,633764,1751,3.911,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,21,633779,1751,3.911,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,8,633740,1751,3.913,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,20,633776,1751,3.911,34.980999
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,14,633758,1751,3.911,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,15,633761,1751,3.912,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,2,633722,1751,3.913,34.980999
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,13,633755,1751,3.912,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,12,633752,1751,3.912,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,5,633731,1751,3.911,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1770.8,20_02_UCC,UCCTD,17,633767,1751,3.912,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1771.8,20_02_UCC,UCCTD,19,633773,1752,3.911,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1771.8,20_02_UCC,UCCTD,24,633788,1752,3.912,34.98
GA02,20,2010-06-12T19:15:00.000,295.50659,32.2288,2949,PE321,1771.8,20_02_UCC,UCCTD,22,633782,1752,3.912,34.98
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,9.1,21_02_UCC,UCCTD,24,633932,9,23.786,36.699001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,10.1,21_01_ROS,CTD,24,633860,10,23.793,36.688
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,25.2,21_03_ROS,CTD,24,634004,25,22.25,36.618999
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,25.2,21_02_UCC,UCCTD,23,633929,25,21.735,36.619999
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,26.2,21_03_ROS,CTD,23,634001,26,22.231,36.617001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,26.2,21_01_ROS,CTD,23,633857,26,21.914,36.616001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,49.3,21_01_ROS,CTD,22,633854,49,19.435,36.637001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,50.4,21_03_ROS,CTD,21,633995,50,19.409,36.624001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,51.4,21_03_ROS,CTD,22,633998,51,19.407,36.623001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,51.4,21_02_UCC,UCCTD,22,633926,51,19.187,36.625
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,75.5,21_01_ROS,CTD,21,633851,75,18.713,36.617001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,75.5,21_02_UCC,UCCTD,21,633923,75,18.716,36.612999
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,75.5,21_03_ROS,CTD,20,633992,75,18.662,36.605999
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,76.5,21_03_ROS,CTD,19,633989,76,18.652,36.605999
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,100.7,21_02_UCC,UCCTD,20,633920,100,18.42,36.602001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,100.7,21_01_ROS,CTD,20,633848,100,18.469,36.605999
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,101.7,21_03_ROS,CTD,18,633986,101,18.424,36.598
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,101.7,21_03_ROS,CTD,17,633983,101,18.425,36.597
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,151.1,21_02_UCC,UCCTD,19,633917,150,18.286,36.594002
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,151.1,21_01_ROS,CTD,19,633845,150,18.271,36.589001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,152.1,21_03_ROS,CTD,15,633977,151,18.261,36.587002
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,152.1,21_03_ROS,CTD,16,633980,151,18.262,36.587002
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,201.5,21_03_ROS,CTD,13,633971,200,18.081,36.562
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,202.5,21_03_ROS,CTD,14,633974,201,18.083,36.563
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,202.5,21_02_UCC,UCCTD,18,633914,201,18.085,36.566002
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,203.5,21_01_ROS,CTD,18,633842,202,18.131,36.574001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,248.9,21_03_ROS,CTD,11,633965,247,17.956,36.543999
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,248.9,21_03_ROS,CTD,12,633968,247,17.958,36.544998
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,253.9,21_01_ROS,CTD,17,633839,252,17.962,36.548
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,254.9,21_02_UCC,UCCTD,17,633911,253,17.954,36.548
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,299.3,21_02_UCC,UCCTD,16,633908,297,17.79,36.521
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,304.3,21_01_ROS,CTD,16,633836,302,17.768,36.518002
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,401.2,21_02_UCC,UCCTD,15,633905,398,17.487,36.476002
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,403.2,21_03_ROS,CTD,10,633962,400,17.446,36.464001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,404.2,21_01_ROS,CTD,15,633833,401,17.513,36.478001
GA02,21,2010-06-13T06:51:59.000,295.83331,31.6668,4560,PE321,503.1,21_01_ROS,CTD,14,633830,499,16.566,36.278999
