asample,bsample,BCdis
S0088,S0368,0.13579260914134195
S0164,S0355,0.10886004595224641
S0077,S0402,0.12489837908521662
S0139,S0362,0.2558911256759574
S0166,S0387,0.104499237368338
S0151,S0424,0.15466298309824822
S0185,S0438,0.22839605148364817
S0112,S0411,0.11347116003041269
S0118,S0428,0.1155784060580628
S0158,S0378,0.08353108317937386
S0116,S0393,0.11439098467719921
S0173,S0437,0.0621912155255151
S0120,S0422,0.12667759853943572
S0066,S0384,0.11655236663935475
S0154,S0391,0.08118799735929583
S0082,S0374,0.06366072866389627
S0125,S0404,0.06291025143644369
S0168,S0384,0.10619913897823241
S0083,S0425,0.1480949025575896
S0065,S0370,0.0934295075061411
S0065,S0385,0.08107577867601024
S0061,S0395,0.08922735891099243
S0073,S0350,0.08321686571112008
S0083,S0405,0.06208999721480457
S0130,S0372,0.07559620597517047
S0181,S0350,0.06301189745772284
S0081,S0398,0.18209713618285372
S0081,S0430,0.15261630059418563
S0062,S0375,0.09308006528362878
S0144,S0360,0.07508000990101993
S0089,S0415,0.12039118290903339
S0130,S0353,0.12344435026104372
S0182,S0368,0.06439857620918521
S0182,S0381,0.09503871236829131
S0182,S0395,0.11717004793000019
S0094,S0380,0.11022485401185278
S0074,S0373,0.08739722607743516
S0141,S0368,0.09723084015724615
S0114,S0354,0.07856709595160882
S0135,S0403,0.12743717842161073
S0135,S0377,0.1223961449661265
S0108,S0376,0.06263708511705379
S0001,S0363,0.271665538859728
S0107,S0366,0.11406025101266759
S0104,S0396,0.16314914100527267
S0106,S0432,0.07526513189118844
S0102,S0363,0.09967978302144553
S0051,S0401,0.11671335350128609
S0051,S0428,0.13494897314631316
S0048,S0370,0.09230057037261363
S0047,S0374,0.08110912967781492
S0029,S0366,0.1259230812006933
S0026,S0369,0.13814133928513983
S0026,S0355,0.12883851405508273
S0028,S0378,0.11475873473261444
S0027,S0378,0.1395024155740172
S0036,S0367,0.07736974366071492
S0025,S0390,0.07598437434013372
S0040,S0379,0.11187233730715163
S0040,S0404,0.1413160979046041
S0013,S0392,0.0888282615990611
S0031,S0371,0.14828110410572426
S0005,S0422,0.09014408281346464
S0019,S0407,0.07800155010328313
S0019,S0387,0.09663321943044478
S0045,S0366,0.13506533736680193
S0045,S0359,0.15147400990178395
S0045,S0428,0.1467096448638443
S0103,S0438,0.1302857587830848
S0023,S0431,0.1115149091382146
S0052,S0407,0.11850293762281394
S0053,S0402,0.12169299032101144
S0024,S0437,0.08974117980019547
S0043,S0379,0.08801009873016408
S0049,S0403,0.05859754509618875
S0034,S0415,0.07744596813595583
S0035,S0370,0.11176958997311193
S0004,S0375,0.09671086973319376
S0136,S0356,0.14083035864158866
S0030,S0373,0.10288647127022488
S0030,S0358,0.07827666814523948
S0131,S0307,0.0631848326516844
S0184,S0316,0.07469836807017405
S0126,S0302,0.09669234868310872
S0128,S0309,0.08623534510393105
S0109,S0307,0.07129251534053394
S0126,S0312,0.11314110481854289
S0106,S0312,0.07108976723140092
S0087,S0335,0.0708485812704639
S0122,S0303,0.05225183576260606
S0131,S0347,0.058475341589053764
S0144,S0334,0.14909237908850015
S0144,S0323,0.17373568034351794
S0083,S0345,0.05130296310218341
S0102,S0311,0.1374848734798877
S0102,S0308,0.09751137661061626
S0143,S0316,0.18221656748885562
S0090,S0309,0.12630676088976855
S0196,S0316,0.08680523930799433
S0172,S0335,0.07077680940996911
S0172,S0341,0.11826730125539164
S0153,S0344,0.11979362729628307
S0156,S0300,0.16545876481780653
S0098,S0306,0.08076313939626079
S0092,S0303,0.062114806231197583
S0092,S0323,0.06105888513243363
S0124,S0329,0.2923118931963762
S0178,S0318,0.17894799977974774
S0119,S0323,0.15291084999603533
S0098,S0313,0.06762639536620374
S0168,S0303,0.11164396189969827
S0185,S0343,0.06811474998414391
S0069,S0340,0.2095918604581134
S0095,S0342,0.08932356533251673
S0095,S0328,0.302217694518199
S0123,S0348,0.07656150470991985
S0077,S0335,0.0740816239001606
S0103,S0306,0.11328786635624744
S0057,S0326,0.09790606077371411
S0059,S0345,0.07927816123643472
S0081,S0329,0.31850200451372823
S0189,S0332,0.08207302856453136
S0100,S0340,0.08840105197945292
S0047,S0323,0.0642004953294174
S0032,S0317,0.08281111815852227
S0034,S0331,0.11410858561767323
S0029,S0305,0.07551235987048543
S0003,S0319,0.13188288435262807
S0028,S0316,0.12604404214516074
S0024,S0300,0.07206269302731838
S0052,S0325,0.12377893090430614
S0052,S0317,0.11763098790936799
S0052,S0347,0.10754321857235472
S0045,S0343,0.14694469651652176
S0006,S0335,0.12048301273065254
S0041,S0335,0.11014319630500702
S0041,S0331,0.12988152180409307
S0041,S0329,0.2845973813598953
S0011,S0311,0.10060526566449457
S0004,S0307,0.10533282834539404
S0019,S0336,0.15818430404351846
S0068,S0312,0.13786002254012475
S0187,S0279,0.08528025697299768
S0188,S0273,0.04905976432105652
S0187,S0278,0.09029667771284633
S0187,S0295,0.056208897098894095
S0198,S0284,0.09049819238929746
S0184,S0291,0.05118188083539221
S0093,S0258,0.22093449401377696
S0197,S0255,0.061380007025762406
S0086,S0274,0.07751901550473428
S0164,S0292,0.0924709429291124
S0164,S0271,0.07364624794925456
S0180,S0260,0.14632890632091766
S0139,S0286,0.07380707824684418
S0138,S0283,0.0681389913918119
S0185,S0281,0.07004357608579481
S0193,S0292,0.09395156288989492
S0150,S0255,0.1167280744077015
S0070,S0283,0.19055706979432996
S0119,S0272,0.12266180674564442
S0119,S0277,0.11067521609907316
S0112,S0276,0.12780385629611002
S0144,S0259,0.08393566683543086
S0144,S0293,0.1513657593033706
S0079,S0250,0.10572147575785773
S0157,S0253,0.14722728974065558
S0166,S0253,0.07942745913249971
S0071,S0295,0.22270173178336006
S0077,S0259,0.11301117333666055
S0142,S0290,0.12902616662936695
S0142,S0277,0.12618357011707315
S0135,S0266,0.1152259326763122
S0199,S0255,0.07346119197848289
S0087,S0258,0.07457771120492684
S0087,S0277,0.10843201986252005
S0087,S0266,0.1168759367351121
S0089,S0283,0.1284758751994841
S0172,S0261,0.1542078565070084
S0165,S0296,0.06365279878063734
S0069,S0296,0.17649516254254793
S0120,S0296,0.10898377964990547
S0161,S0271,0.10673076213019461
S0067,S0266,0.0779329250169789
S0159,S0270,0.12402498809174067
S0123,S0271,0.0901967401857996
S0122,S0295,0.05751059271122738
S0073,S0275,0.05103527689304965
S0066,S0269,0.10661175246672583
S0065,S0290,0.06910534980115046
S0109,S0253,0.05803026961389546
S0108,S0267,0.05932755758495445
S0104,S0298,0.09570745387905322
S0101,S0295,0.09822235083304154
S0105,S0297,0.06871547189827876
S0052,S0291,0.18764977643042713
S0055,S0285,0.12388892951638575
S0055,S0254,0.16282665976098165
S0013,S0273,0.09097170662723864
S0013,S0271,0.1166843197689611
S0002,S0283,0.12854831294254077
S0020,S0263,0.10609361113537119
S0019,S0265,0.07429813042685507
S0019,S0262,0.1477055603342564
S0018,S0268,0.08640310440433308
S0018,S0295,0.08335384169127535
S0005,S0293,0.07769756253434268
S0005,S0271,0.090004686601724
S0043,S0255,0.09713197146697639
S0016,S0294,0.066178641387029
S0040,S0268,0.1182265807951316
S0022,S0257,0.0905826154837146
S0024,S0274,0.09362582709208922
S0042,S0275,0.11287071017265826
S0142,S0207,0.054676167072328585
S0079,S0235,0.1366635850724084
S0066,S0213,0.08423800772721479
S0187,S0226,0.09177817121157128
S0083,S0214,0.12272211377582098
S0149,S0224,0.09843340396241462
S0070,S0224,0.13793222801287008
S0122,S0206,0.06915804651146018
S0096,S0200,0.1021679632487158
S0172,S0219,0.12513069941225097
S0185,S0213,0.10899360559370652
S0091,S0206,0.1405458959855449
S0112,S0213,0.10504797777015906
S0112,S0242,0.1591776044389832
S0112,S0212,0.10024735284567654
S0086,S0231,0.07673604824392832
S0158,S0215,0.14664585818666787
S0110,S0234,0.08884154673908429
S0052,S0201,0.06964144565544039
S0052,S0237,0.07460775752308069
S0165,S0248,0.07854231975974624
S0098,S0238,0.06767695351609282
S0171,S0229,0.13297451773357238
S0157,S0216,0.10516467947064978
S0190,S0216,0.14299138243539833
S0189,S0205,0.15201647774180138
S0125,S0229,0.06721552160154032
S0134,S0223,0.08126194916215002
S0124,S0200,0.08186416341330827
S0183,S0247,0.11980407061532572
S0075,S0226,0.08084848877926487
S0180,S0218,0.06830314127311943
S0182,S0218,0.1517787904572222
S0087,S0249,0.07218728027183752
S0128,S0249,0.059931778612081876
S0181,S0235,0.14986541189313518
S0095,S0246,0.08673079441684073
S0059,S0234,0.10330365288434751
S0137,S0234,0.11074637673741716
S0159,S0234,0.13287067632401928
S0168,S0245,0.09332720725177723
S0173,S0245,0.1160356478407385
S0132,S0240,0.18082073662901355
S0088,S0204,0.04157293599836631
S0088,S0223,0.11034565678332764
S0136,S0219,0.08641769349334916
S0063,S0237,0.058691362834010996
S0034,S0222,0.053658020378137605
S0034,S0203,0.09385330530874036
S0041,S0206,0.07009687555504818
S0025,S0238,0.10966241480324579
S0021,S0216,0.09210625233630887
S0016,S0233,0.11929351037697655
S0017,S0248,0.0807203020641245
S0017,S0243,0.10790631327937561
S0003,S0248,0.09078096214305986
S0011,S0205,0.09257166781639858
S0043,S0242,0.1999075039482645
S0009,S0221,0.1377809140048365
S0039,S0221,0.11607375979029166
S0018,S0226,0.06839148767641912
S0018,S0232,0.08565626228117806
S0013,S0203,0.15519454295264556
S0026,S0218,0.08818176402946176
S0031,S0212,0.1751523008296506
S0030,S0233,0.11341981644451193
S0004,S0242,0.24108868807442507
S0024,S0232,0.08374753833666393
S0002,S0213,0.09674454643205221
S0002,S0239,0.10613234326463039
S0042,S0097,0.08475859468265601
S0063,S0099,0.1325232952848927
S0092,S0195,0.09595322145398999
S0087,S0199,0.18018083204832602
S0030,S0084,0.07727519363592306
S0084,S0091,0.10323808483743135
S0183,S0197,0.11695209179918364
S0089,S0195,0.11804090928228139
S0076,S0167,0.05960799797298055
S0087,S0167,0.053969019397857254
S0156,S0196,0.17832841212451744
S0156,S0183,0.13968485834412536
S0072,S0192,0.06956101958414218
S0030,S0178,0.14179857679648888
S0079,S0178,0.1076740021675936
S0084,S0140,0.05781742498349274
S0072,S0140,0.08311466890477037
S0045,S0092,0.16942758580568096
S0053,S0085,0.07893995652659336
S0069,S0127,0.11325955166353774
S0072,S0127,0.12766330712182783
S0078,S0168,0.13402029341964794
S0080,S0118,0.17532702022758861
S0029,S0079,0.23339419546417373
S0029,S0089,0.15727367322648556
S0039,S0108,0.07108618605390638
S0068,S0112,0.050459313579150455
S0026,S0195,0.09005536732968134
S0026,S0048,0.11066175095786268
S0001,S0182,0.3338211769756879
S0085,S0120,0.08858748915549308
S0011,S0190,0.09566210855087853
S0063,S0129,0.05312405947492593
S0119,S0196,0.1399079468075779
S0158,S0183,0.11945170213411938
S0026,S0158,0.1005164673577228
S0050,S0158,0.0983570042428622
S0022,S0079,0.15843731700052144
S0006,S0022,0.08055952319919568
S0028,S0150,0.12782117194577836
S0087,S0139,0.14526843813995005
S0082,S0139,0.05882005167224913
S0074,S0135,0.08865666077622347
S0064,S0157,0.13156572360337626
S0021,S0064,0.08386982158072287
S0032,S0091,0.08219936062643873
S0009,S0108,0.10826253970214805
S0002,S0098,0.1954341568669259
S0009,S0174,0.19284770784619765
S0080,S0104,0.10722594674312702
S0029,S0104,0.1693733821223088
S0054,S0104,0.05545627509565476
S0105,S0119,0.12308275486179854
S0126,S0178,0.04815128863401408
S0120,S0189,0.08152542455189815
S0025,S0037,0.059925137448928356
S0021,S0153,0.12158192916655253
S0034,S0153,0.1292784634268258
S0003,S0054,0.10330531938131815
S0087,S0125,0.11412595988435903
S0141,S0157,0.13426459012326764
S0066,S0141,0.07774480421555918
S0138,S0141,0.1032004233911511
S0165,S0179,0.12320918132188086
S0061,S0082,0.09674870962078685
S0061,S0106,0.06529788194262465
S0061,S0174,0.1224092465912382
S0027,S0131,0.10532703458971449
S0027,S0116,0.10880816018253947
S0027,S0059,0.13340699854902216
S0027,S0179,0.1484797634338364
S0023,S0165,0.07914350579298035
S0073,S0075,0.10075989274143815
S0065,S0157,0.14342562985597174
S0065,S0189,0.10251456209900889
S0111,S0118,0.07713246759789705
S0097,S0111,0.04316243376425877
S0188,S0195,0.08085826181638212
S0012,S0191,0.10019043909110548
S0051,S0192,0.13925983424653332
S0081,S0130,0.16726773640683568
S0124,S0177,0.10117934754132907
S0035,S0195,0.08685271567836661
S0029,S0035,0.1125710211149783
S0045,S0143,0.055288856578538326
S0131,S0143,0.12335932055456866
S0008,S0198,0.16935092478508862
S0008,S0086,0.14605105063777912
S0008,S0165,0.14025985382809214
S0123,S0187,0.08053228260956213
S0040,S0158,0.15079706419831185
S0040,S0095,0.0724021590502597
S0010,S0040,0.14106903431905993
S0058,S0089,0.13541269611456008
S0036,S0116,0.07739605152733542
S0036,S0094,0.09671914022104777
S0107,S0196,0.04510973290975173
S0017,S0107,0.10822641629243845
S0144,S0171,0.07176868640616008
S0052,S0156,0.06943466621294292
S0155,S0179,0.12771769439754177
S0024,S0070,0.15002959337689703
S0024,S0043,0.08558870859383738
S0024,S0068,0.0816136447685234
S0022,S0024,0.05153256803322481
S0015,S0191,0.08043573707886398
S0015,S0050,0.08110620353409226
S0015,S0197,0.07775582458078334
S0087,S0186,0.050153305163584405
S0024,S0186,0.07737843552450696
S0082,S0181,0.05111817942702024
S0136,S0181,0.1352910285376463
S0103,S0172,0.08971512626494971
S0013,S0103,0.1332519720698898
S0054,S0103,0.07620347720632403
S0124,S0133,0.03505375040794245
S0011,S0161,0.06605725940803975
S0105,S0161,0.07844204323041326
S0005,S0182,0.09690569717337205
S0120,S0142,0.06643661443551829
S0049,S0175,0.055152642495001625
S0049,S0153,0.11416164914793492
S0119,S0134,0.06414937412876243
S0296,S0382,0.07775673613691425
S0415,S0438,0.19903815206361886
S0415,S0437,0.11456644733072596
S0229,S0429,0.053984605981654
S0422,S0429,0.05982482322569538
S0409,S0432,0.06207004694523899
S0406,S0435,0.06451014408788447
S0406,S0429,0.04650911339625219
S0430,S0437,0.11088591183921503
S0299,S0428,0.05556201825306162
S0218,S0293,0.12108595760744245
S0389,S0403,0.03542676992812732
S0225,S0394,0.09164913020688004
S0373,S0424,0.06338802717369774
S0227,S0391,0.09050474084229376
S0292,S0391,0.05017427165992816
S0371,S0438,0.15840379258024617
S0359,S0436,0.10400431832505364
S0361,S0425,0.06401894886266202
S0284,S0385,0.06668650316694591
S0383,S0389,0.03061369533495184
S0370,S0389,0.07118006605176086
S0382,S0389,0.03296245435737066
S0276,S0290,0.06042617445059151
S0360,S0394,0.08915299709414726
S0345,S0424,0.09329439599372258
S0334,S0404,0.0728511795573421
S0284,S0375,0.0528815471534122
S0367,S0398,0.04969706497229942
S0351,S0373,0.1059611088255833
S0304,S0362,0.2577584993255889
S0325,S0410,0.06839466176664066
S0325,S0435,0.060133057185251304
S0325,S0371,0.08211573688898299
S0319,S0397,0.049902663102406764
S0349,S0423,0.05348993066148
S0280,S0345,0.07515535844329091
S0328,S0385,0.3113409929611993
S0285,S0329,0.2946702655922381
S0218,S0367,0.11010336278835087
S0283,S0351,0.09806818973852938
S0312,S0376,0.05640812616332869
S0312,S0392,0.05544950194875897
S0312,S0334,0.07013200460159719
S0309,S0390,0.05488467699551702
S0309,S0379,0.05072945379555871
S0311,S0376,0.07563643568674228
S0324,S0350,0.0513549255627368
S0278,S0317,0.07464186024172115
S0311,S0317,0.07673258424435081
S0299,S0354,0.06968875969703081
S0306,S0394,0.06527206429856192
S0332,S0383,0.035241517500873565
S0326,S0425,0.13502322070930595
S0301,S0402,0.04742598257753172
S0286,S0342,0.06714982052568419
S0292,S0315,0.07809055237800233
S0293,S0314,0.04391630094636345
S0277,S0309,0.04753156647186707
S0307,S0391,0.06542473246842395
S0307,S0423,0.055588177680503614
S0279,S0324,0.07273234767230241
S0292,S0324,0.050233388633033615
S0307,S0332,0.06633298441690205
S0268,S0323,0.0692566031025863
S0268,S0321,0.15108855339753147
S0312,S0326,0.08561291023948558
S0270,S0395,0.08275514127238937
S0283,S0445,0.07342931249342322
S0269,S0436,0.08423254135100833
S0335,S0431,0.20829058823884317
S0265,S0323,0.05083142223756476
S0265,S0347,0.06621712552346304
S0258,S0271,0.15332695846696243
S0260,S0280,0.21405605626328206
S0254,S0312,0.050827344329274826
S0218,S0254,0.11861057433491662
S0249,S0431,0.14224086001284286
S0249,S0391,0.11068745329362273
S0244,S0261,0.06909076283368232
S0242,S0431,0.24976883608193134
S0235,S0258,0.11763033985923765
S0236,S0371,0.09335119338843179
S0236,S0290,0.0875812239417364
S0236,S0337,0.11284927864890493
S0236,S0319,0.14001101632121027
S0234,S0369,0.11108942992325366
S0234,S0254,0.06628112892412508
S0241,S0397,0.1507261218583018
S0241,S0296,0.12743745794631756
S0228,S0436,0.07045531773161784
S0294,S0431,0.11381038939061783
S0294,S0324,0.08024332341933116
S0252,S0383,0.0749558140251182
S0226,S0228,0.07590739307082295
S0274,S0340,0.07027712282472898
S0223,S0435,0.10918032437173808
S0223,S0357,0.11542492192944598
S0220,S0407,0.08919232941114286
S0220,S0241,0.12348746261559718
S0201,S0226,0.08590613135348268
S0209,S0371,0.08711360986272476
S0207,S0351,0.18947808357474327
S0207,S0256,0.16001504282132006
S0224,S0410,0.06292318413203257
S0200,S0329,0.29545221921462406
S0200,S0316,0.1214666867011337
S0202,S0424,0.07623454378291306
S0202,S0304,0.09650474241739004
S0273,S0282,0.0771260949820125
S0225,S0356,0.09864599186014056
S0222,S0445,0.1261385745971344
S0222,S0235,0.08318318220935883
S0214,S0297,0.08215056889657824
S0214,S0308,0.09055163691711254
S0214,S0273,0.11394923257976663
S0203,S0341,0.09181763555548816
S0312,S0352,0.06247225621317942
S0217,S0311,0.15586716432776715
S0217,S0303,0.13544655764753522
S0243,S0443,0.146820518476255
S0243,S0259,0.12081025098449094
S0237,S0390,0.11860322215290076
S0237,S0249,0.07505655542368905
S0237,S0395,0.10961251793255367
S0237,S0380,0.10677852520632314
S0253,S0397,0.04139216077883179
S0260,S0291,0.28197289824477834
S0268,S0291,0.09712096414259064
S0259,S0291,0.2612932939788124
S0289,S0379,0.06993435070511766
S0289,S0331,0.08090137790293683
S0344,S0393,0.030634906582591714
S0274,S0344,0.0678157047649679
S0267,S0344,0.07428236421350087
S0336,S0344,0.15741086230074164
S0281,S0323,0.07532419592843786
S0300,S0322,0.09025116182644266
S0306,S0322,0.08781498641991237
S0215,S0225,0.13044948691574332
S0212,S0349,0.1263485701885827
S0212,S0285,0.09090875197622095
S0212,S0322,0.18833906791407906
S0245,S0277,0.08222113005044218
S0216,S0248,0.09572706000933373
S0250,S0262,0.17971799232067076
S0250,S0253,0.12470761857170043
S0203,S0250,0.12489990086822134
S0205,S0297,0.10585393442725777
S0205,S0317,0.07783336219618164
S0366,S0369,0.11423753992960939
S0392,S0401,0.06316169686185014
S0284,S0353,0.1466368553899583
S0344,S0353,0.1279773524017287
S0271,S0353,0.14710564422415973
S0207,S0353,0.23082929225450188
S0220,S0353,0.17026289310450682
S0206,S0375,0.06408127198102531
S0206,S0321,0.1281771450887722
S0206,S0378,0.09880680896051186
S0202,S0232,0.07645509851407362
S0236,S0368,0.1111282016854982
S0277,S0355,0.11491446040820752
S0323,S0355,0.06040638102320406
S0211,S0436,0.09487693807929343
S0238,S0393,0.08984161223716813
S0238,S0283,0.09054980424610726
S0238,S0348,0.07560588827557391
S0393,S0405,0.03280380807610217
S0225,S0405,0.08556248487680962
S0304,S0388,0.06100589349204444
S0305,S0356,0.06858109783327215
S0305,S0419,0.06753987967704922
S0240,S0353,0.27547795516965656
S0240,S0326,0.19119566919121778
S0240,S0249,0.14606496245504197
S0246,S0290,0.059169516174651715
S0233,S0246,0.07699933723176255
S0175,S0431,0.08353228533596424
S0090,S0374,0.1155512130183376
S0184,S0406,0.07712520117925892
S0087,S0359,0.15439791617955656
