,Cruise,Station,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Operator's Cruise Name,CTDPRS [dbar],Cast Identifier,Sampling Device,Bottle Number,BODC Bottle Number,DEPTH [m],CTDTMP [deg C],CTDSAL [pss-78],OXYGEN [umol/kg],CTDOXY [umol/kg],PHSPHT [umol/kg],SILCAT [umol/kg],NITRAT [umol/kg],NITRIT [umol/kg],TALK [umol/kg],DIC [umol/kg],H2O_2_D_DELTA_BOTTLE [per mil],H2O_18_D_DELTA_BOTTLE [per mil],Al_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV,Ba_D_CONC_BOTTLE [nmol/kg],Cd_D_CONC_BOTTLE [nmol/kg],Fe_D_CONC_BOTTLE [nmol/kg],Fe_D_CONC_BOTTLE_FIA [nmol/kg],STANDARD_DEV.1,Mn_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV.2,Mo_D_CONC_BOTTLE [nmol/kg],Ni_D_CONC_BOTTLE [nmol/kg],Pb_D_CONC_BOTTLE [pmol/kg],U_D_CONC_BOTTLE [nmol/kg],Zn_D_CONC_BOTTLE [nmol/kg],Y_D_CONC_BOTTLE [pmol/kg],La_D_CONC_BOTTLE [pmol/kg],Pa_231_D_CONC_BOTTLE [uBq/kg],STANDARD_DEV.3,Th_230_D_CONC_BOTTLE [uBq/kg],STANDARD_DEV.4,Th_232_D_CONC_BOTTLE [pmol/kg],STANDARD_DEV.5,Th_234_D_CONC_BOTTLE [mBq/kg],STANDARD_DEV.6
912,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,504.4,16_02_UCC,UCCTD,14,638969,501,6.588,34.575001,0,119.7,2.21,20.99,34.22,0.03,0,0,-0.51,-0.1,4.58537,0.01951,57.7717,0.628,0.79,0.70244,0.01951,0.1561,0.00488,128.064,5.33,14.08,12.6078,1.42,122.55,20.29,0,0,0,0,0,0,39.1415,0.75122
913,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,754.5,16_01_ROS,CTD,13,638894,749,5.045,34.48,0,142.9,2.35,28.22,35.08,0.03,2297.2,2218.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,755.6,16_02_UCC,UCCTD,13,638966,750,4.997,34.48,0,145.2,2.31,28.59,34.72,0.03,0,0,-1.37,-0.26,4.42927,0.0878,60.3366,0.6937,0.81,0.83902,0.00976,0.13658,0.00488,127.953,5.87,11.99,12.2761,1.89,129.12,19.99,0,0,0,0,0,0,34,0.87805
915,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,1007,16_01_ROS,CTD,12,638891,999,4.181,34.553001,0,162.1,2.25,33.61,33.24,0.03,2306,2216.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39024,0.10566,6.61785,0.10566,0.17275,0.00083,0,0
916,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,1008,16_02_UCC,UCCTD,12,638963,1000,4.167,34.563999,0,162.9,2.25,33.7,33.12,0.03,0,0,-0.06,-0.16,4.42927,0.05854,62.9229,0.6656,0.72,0.66342,0.01951,0.13658,0.00195,127.374,6.01,9.12,12.5834,2.26,134,20.3,0,0,0,0,0,0,39.9415,0.84878
917,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,1257.7,16_01_ROS,CTD,11,638888,1247,4.351,34.82,0,185.8,1.86,25.1,27.52,0.03,2316.8,2198.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,1260.8,16_02_UCC,UCCTD,11,638960,1250,4.346,34.837002,0,188.1,1.81,24.53,26.89,0.04,0,0,0.77,-0.06,7.48293,0.10732,60.202,0.4808,0.76,0.8,0.00976,0.10732,0.00195,128.075,5.32,10.94,12.7424,1.78,137.56,21.22,0,0,0,0,0,0,0,0
919,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,1512.8,16_01_ROS,CTD,10,638885,1499,4.208,34.945,0,220.4,1.52,19.42,22.39,0.02,2314.3,2175.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37395,0.12195,7.46341,0.10566,0.20726,0.00083,0,0
920,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,1513.8,16_02_UCC,UCCTD,10,638957,1500,4.206,34.946999,0,220.3,1.5,19.2,22.34,0.04,0,0,1.18,-0.04,10.5951,0.06829,56.1239,0.3695,0.79,0.67317,0.01951,0.11707,0.00293,128.05499,4.8,16.92,12.6654,1.69,137.82001,21.65,0,0,0,0,0,0,0,0
921,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,1767.2,16_02_UCC,UCCTD,9,638954,1750,3.924,34.972,0,237.2,1.36,17.79,20.26,0.04,0,0,0.7,-0.01,12.6537,0.01951,56.1805,0.3115,0.92,0.89756,0.01951,0.12683,0.00293,130.74899,4.31,21.92,12.5424,1.58,133.06,21.33,0,0,0,0,0,0,0,0
922,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,1768.2,16_01_ROS,CTD,9,638882,1751,3.921,34.970001,239.1,238.3,1.35,17.9,20.29,0.02,2313.1,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30898,0.11385,10.1788,0.10566,0.27637,0.00083,0,0
923,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,2019.9,16_02_UCC,UCCTD,8,638951,1999,3.425,34.952999,243,241.6,1.39,23.34,20.49,0.04,0,0,0.53,-0.06,13.9902,0.02927,62.3044,0.3274,0.87,1.01463,0.02927,0.12683,0.0039,127.627,4.58,17.02,12.7795,1.7,136.92,22.27,0,0,0,0,0,0,0,0
924,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,2020.9,16_01_ROS,CTD,8,638879,2000,3.472,34.955002,0,243,1.34,21.98,20.2,0.02,2316.8,2169.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,2529.1,16_01_ROS,CTD,7,638876,2500,2.887,34.919998,0,238.5,1.44,33.71,21.5,0.02,2328.7,2181.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10566,0.11385,11.7073,0.10566,0.18995,0.00083,0,0
926,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,2529.1,16_02_UCC,UCCTD,7,638948,2500,2.878,34.921001,0,238.5,1.44,33.97,21.57,0.03,0,0,-1.23,-0.15,14.8293,0.0878,67.8312,0.3638,0.86,0.91707,0.01951,0.1561,0.00293,126.692,5.14,9.65,12.681,2.34,141.99001,24.95,0,0,0,0,0,0,0,0
927,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,3036.4,16_02_UCC,UCCTD,6,638945,2998,2.679,34.917999,0,244.4,1.39,33.38,20.86,0.03,0,0,0.26,-0.06,17.6,0.16585,68.4215,0.354,0.91,0.9561,0.03902,0.14634,0.00585,128.55299,4.92,9.47,12.6898,2.19,145.23,27.04,0,0,0,0,0,0,0,0
928,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,3038.5,16_01_ROS,CTD,6,638873,3000,2.68,34.915001,247.3,244.8,1.41,33.88,20.89,0.02,2328.1,2178.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,3549,16_01_ROS,CTD,5,638870,3500,2.535,34.91,0,252.5,1.34,31.64,19.92,0.03,2327.1,2174.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90244,0.10566,12.3415,0.16263,0.25907,0.00176,0,0
930,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,3550.1,16_02_UCC,UCCTD,5,638942,3501,2.525,34.910999,0,252.1,1.33,31.59,19.9,0.03,0,0,0.72,-0.12,20.0098,0.06829,65.6156,0.3353,0.74,1.00488,0.00976,0.1561,0.0039,127.912,4.76,13.11,12.7473,2.25,148.28,29.51,0,0,0,0,0,0,0,0
931,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,3552.1,16_03_ROS,CTD,1,639002,3503,2.53,34.909,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,3553.1,16_03_ROS,CTD,2,639005,3504,2.53,34.909,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,4058.7,16_01_ROS,CTD,4,638867,3998,1.847,34.837002,0,240.4,1.62,59.64,23.92,0.03,2342.8,2202.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,4060.8,16_02_UCC,UCCTD,4,638939,4000,1.829,34.837002,0,239.4,1.64,60.86,24.06,0.03,0,0,-0.45,-0.24,14.9171,0.0878,82.8078,0.4749,0.64,0.5561,0.01951,0.11707,0.00293,128.38,5.46,8.13,12.7385,3.74,169.7,37.66,0,0,0,0,0,0,0,0
935,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,4572.6,16_01_ROS,CTD,3,638864,4499,0.942,34.737999,223.1,223.9,2.05,100.01,29.71,0.03,2363.8,2243.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14634,0.11385,18.1626,0.13005,0.32819,0.00176,0,0
936,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,4574.7,16_02_UCC,UCCTD,3,638936,4501,0.952,34.740002,224.7,223.3,2.02,99.21,29.6,0.04,0,0,-1.8,-0.43,8.91707,0.0878,99.1259,0.6703,0.52,0.41951,0.00976,0.0878,0.00293,130.495,6.62,5.33,12.7512,5.86,200.96001,48.47,0,0,0,0,0,0,0,0
937,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,5086.7,16_02_UCC,UCCTD,2,638933,4999,0.804,34.716999,0,220.7,2.12,108.49,30.85,0.03,0,0,-2.92,-0.57,6.97561,0.07805,101.527,0.7295,0.43,0.37073,0.01951,0.09756,0.00293,128.84801,6.8,5.16,12.6488,6.6,207.72,50.51,0,0,0,0,0,0,0,0
938,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,5086.7,16_01_ROS,CTD,2,638861,4999,0.797,34.715,0,220.5,2.14,108.99,30.98,0.03,2367.5,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83737,0.13005,20.6829,0.15444,0.38,0.00176,0,0
939,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,5622.4,16_01_ROS,CTD,1,638858,5519,0.721,34.700001,0,219.6,2.18,114.46,31.73,0.03,2368.3,2256.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52849,0.12195,15.3983,0.12195,0.29358,0.00176,0,0
940,GA02,16,2011-03-24T16:23:26.000,331.53989,-5.677,5549,JC057,5635.9,16_02_UCC,UCCTD,1,638930,5532,0.724,34.699001,0,219.4,2.19,114.52,31.64,0.04,0,0,-3.59,-0.62,6.00976,0.03902,111.36,0.7517,0.32,0.28293,0.00976,0.09756,0,125.859,7.04,4.6,12.4478,6.74,205.38,49.97,0,0,0,0,0,0,0,0
941,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,10.1,17_04_UCC,UCCTD,24,639278,10,29.003,35.692001,0,194.4,0.03,0.16,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,10.1,17_02_ROS,CTD,24,639206,10,28.778,35.709999,198.1,197.8,0.06,0.21,0,0.02,2335.9,2010.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,10.1,17_01_UCC,UCCTD,24,639134,10,28.775,35.695999,0,197.7,0.03,0.35,0,0,0,0,6.55,0.83,18.5659,0.10732,44.0039,0.0008,0.15,0.09756,0,1.63902,0.03317,136.28,2.38,22.94,12.5541,0.4,104.7,19.32,0,0,0,0,0,0,31.9902,0.73171
944,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,17.1,17_01_UCC,UCCTD,23,639131,17,28.751,35.730999,0,195,0.03,0.37,0,0,0,0,6.67,0.93,19.8244,0.09756,43.72,0.0015,0.11,0.07805,0,1.61951,0.03024,134.57201,2.84,20.24,12.7307,0.52,108.27,19.8,0,0,0,0,0,0,33.3073,0.79024
945,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,25.1,17_04_UCC,UCCTD,23,639275,25,28.733,35.782001,0,196.8,0.04,0.09,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,26.1,17_02_ROS,CTD,23,639203,26,28.63,35.846001,0,199.5,0.06,0.11,0,0.02,2342.6,2015.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,59.3,17_01_UCC,UCCTD,22,639128,59,25.478,36.344002,200.5,201,0.1,0.68,0.03,0.01,0,0,6.34,0.88,9.94146,0.0878,43.2156,0.0018,0.08,0.03902,0,1.46341,0.01463,136.27,2.31,14.11,13.0341,0.06,97.55,15.77,0,0,0,0,0,0,23.239,0.59512
948,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,65.4,17_02_ROS,CTD,22,639200,65,21.077,35.945999,0,159,0.59,2.45,5.75,0.26,2356,2125.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,65.4,17_04_UCC,UCCTD,21,639269,65,21.488,36.02,190.9,165,0.48,1.89,3.84,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,65.4,17_04_UCC,UCCTD,22,639272,65,22.001,36.047001,0,169.6,0.4,1.76,2.74,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,75.4,17_03_ISP,SAP,0,884897,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,75.4,17_01_UCC,UCCTD,21,639125,75,19.207,35.943001,0,137.4,0.77,3,9.56,0.44,0,0,4.71,0.66,4.46829,0.03902,43.5561,0.0158,0.07,0.04878,0,0.82927,0.01268,139.25999,2.79,15.95,13.0663,0.03,97.9,14.88,0,0,0,0,0,0,35.8634,0.78049
953,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,75.4,17_02_ROS,CTD,21,639197,75,19.575,35.998001,0,140.6,0.84,3.09,10.57,0.43,2340.2,2152.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,97.6,17_04_UCC,UCCTD,20,639266,97,15.138,35.554001,0,118.1,1.19,5.38,18.09,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,99.6,17_02_ROS,CTD,20,639194,99,14.857,35.519001,0,117.4,1.22,5.76,18.32,0.06,2313.8,2175.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,100.6,17_01_UCC,UCCTD,20,639122,100,14.621,35.493999,0,117.1,1.22,5.73,18.62,0.05,0,0,3.09,0.33,4.62439,0.05854,45.6234,0.1328,0.16,0.11707,0.00976,0.39024,0.01366,139.198,3.37,18.26,12.6976,0.16,102.91,16.77,0,0,0,0,0,0,38.4098,0.77073
957,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,100.6,17_03_ISP,SAP,0,884900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,149.9,17_02_ROS,CTD,19,639191,149,13.463,35.334,0,124,1.31,6.89,19.98,0.02,2306.6,2176.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,150.9,17_01_UCC,UCCTD,19,639119,150,13.39,35.327,0,122.2,1.33,6.91,20.2,0.02,0,0,1.61,0.26,6.03902,0.06829,43.2722,0.2116,0.83,0.74146,0.01951,0.20488,0.00195,137.491,3.58,16.9,12.9151,0.28,103.9,17.18,0,0,0,0,0,0,42.3317,0.86829
960,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,150.9,17_04_UCC,UCCTD,19,639263,150,13.365,35.323002,0,121.5,1.32,6.86,20.32,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,150.9,17_03_ISP,SAP,0,884903,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,200.2,17_04_UCC,UCCTD,18,639260,199,12.668,35.241001,0,94.2,1.55,8.56,24.51,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,201.2,17_01_UCC,UCCTD,18,639116,200,12.637,35.234001,0,95.4,1.56,8.61,24.37,0.02,0,0,2.1,0.2,6.68293,0.06829,42.6254,0.2847,1.52,1.5122,0.02927,0.20488,0.00293,132.651,3.99,17.16,12.6976,0.3,107.66,18.65,0,0,0,0,0,0,38.2829,0.76098
964,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,202.2,17_02_ROS,CTD,18,639188,201,12.809,35.252998,92.5,93.6,1.55,8.65,24.42,0.01,2313.1,2196.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,250.5,17_01_UCC,UCCTD,17,639113,249,12.138,35.168999,0,95.3,1.6,9.26,25.17,0.01,0,0,2.75,0.23,6.4,0.03902,44.4654,0.3099,1.65,1.6,0.02927,0.19512,0.00488,133.423,3.91,16.97,12.6654,0.32,107.53,18.91,0,0,0,0,0,0,41.2585,0.93659
966,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,251.5,17_02_ROS,CTD,17,639185,250,12.17,35.167,0,98.3,1.6,9.21,25.14,0.02,2311.2,2200.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,300.9,17_02_ROS,CTD,16,639182,299,11.701,35.108002,0,90.4,1.7,10.1,26.82,0.02,2309,2206.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,301.9,17_01_UCC,UCCTD,16,639110,300,11.55,35.097,0,88.8,1.69,10.34,27.05,0.01,0,0,2.26,0.22,6.1561,0.06829,44.6293,0.3543,0.91,0.82927,0.02927,0.18537,0.00293,132.00999,4.21,17.08,12.8498,0.43,112.27,19.97,0,0,0,0,0,0,42.078,1.05366
969,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,376.4,17_01_UCC,UCCTD,15,639107,374,10.089,34.931,0,77,1.93,13.06,31.26,0,0,0,0.98,0.17,5.69756,0.05854,46.4546,0.4691,0.8,0.72195,0.01951,0.20488,0.0039,131.939,4.57,16.31,12.6898,0.59,118.65,22.05,0,0,0,0,0,0,38.9561,0.8
970,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,376.4,17_04_UCC,UCCTD,17,639257,374,10.054,34.926998,0,75.3,1.95,12.91,31.18,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,377.4,17_04_UCC,UCCTD,16,639254,375,10.052,34.926998,0,75.8,1.95,12.93,31.21,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,377.4,17_02_ROS,CTD,15,639179,375,10.376,34.956001,0,77.7,1.93,12.47,30.73,0.02,2303.8,2221.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,502.4,17_01_UCC,UCCTD,14,639104,499,7.76,34.682999,0,97.1,2.15,17.85,34.13,0,0,0,-0.66,0,4.98537,0.10732,56.1805,0.5884,0.81,0.72195,0.00976,0.18537,0.0039,132.101,5.13,15.02,12.6771,1.07,122.09,21.72,0,0,0,0,0,0,35.7756,0.83902
974,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,503.4,17_02_ROS,CTD,14,639176,500,7.98,34.694,0,102.8,2.14,17.07,33.33,0.02,2296.5,2219.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,504.4,17_04_UCC,UCCTD,15,639251,501,7.607,34.665001,0,102.6,2.18,18.03,34.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,754.5,17_02_ROS,CTD,13,639173,749,4.931,34.476002,0,150.9,2.31,28.81,34.33,0.02,2297.2,2214.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,755.5,17_01_UCC,UCCTD,13,639101,750,4.894,34.478001,0,150.8,2.29,29.16,34.36,0.01,0,0,-3.27,-0.06,4.63415,0.07805,64.7629,0.6742,0.76,0.69268,0.00976,0.14634,0.0039,129.936,5.96,12.14,12.4439,2.05,129.42999,20.05,0,0,0,0,0,0,40.3415,0.73171
978,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,755.5,17_04_UCC,UCCTD,14,639248,750,4.79,34.483002,128.5,151.2,2.32,29.52,34.51,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,1008,17_02_ROS,CTD,12,639170,1000,4.375,34.616001,0,158,2.22,31.36,32.75,0.01,2304.1,2218.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,1008,17_04_UCC,UCCTD,13,639245,1000,4.36,34.639999,0,161.8,2.17,30.46,32.18,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,1008,17_01_UCC,UCCTD,12,639098,1000,4.378,34.617001,0,157.1,2.21,31.33,32.83,0.01,0,0,0.78,0.04,5.62927,0.07805,67.2771,0.6373,0.87,0.78049,0,0.13658,0.00488,129.793,5.96,10.24,12.5171,2.32,136.03,21.15,0,0,0,0,0,0,39.9512,0.86829
982,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,1258.7,17_02_ROS,CTD,11,639167,1248,4.492,34.859001,0,191,1.76,23.11,26.39,0.01,2311.9,2195.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,1261.7,17_01_UCC,UCCTD,11,639095,1251,4.489,34.866001,0,191.7,1.75,22.93,26.2,0.01,0,0,0.83,0.11,8.87805,0.07805,59.4624,0.452,0.88,0.80976,0.00976,0.12683,0.00195,133.789,5.1,13.57,12.7512,1.7,138.16,21.69,0,0,0,0,0,0,37.639,0.73171
984,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,1513.8,17_02_ROS,CTD,10,639164,1500,4.193,34.973,233.9,233.8,1.35,16.86,20.68,0.01,2313.3,2172.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,1513.8,17_04_UCC,UCCTD,12,639242,1500,4.092,34.980999,0,237.8,1.32,16.13,20.08,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,1514.8,17_01_UCC,UCCTD,10,639092,1501,4.196,34.978001,235.4,233.5,1.34,16.26,20.39,0.01,0,0,1.16,0.18,12.9268,0.07805,57.921,0.3162,0.82,0.78049,0,0.16585,0.0039,134.989,4.28,25.46,12.718,1.53,137.23,22.57,0,0,0,0,0,0,43.1024,0.96585
987,GA02,17,2011-03-25T21:54:55.000,331.0831,-2.65115,4908,JC057,1767.1,17_02_ROS,CTD,9,639161,1750,3.849,34.974998,0,244.2,1.29,17.09,19.64,0.01,2313.6,2166.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
